MRG,ECM
-0.1754393402340036,-0.2770423517250027
0.2738899140330812,1.23777010007122
0.6521397072847888,0.15303942051929295
-0.21511189270872683,-0.2770423517250027
0.3135809649780229,-0.2770423517250027
-0.1754393402340036,-0.0401716056475077
0.6710683106213029,0.034813918219362916
-0.11369715931079567,-0.2770423517250027
-0.1522323847283982,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.4294136252503016,-0.2770423517250027
-0.07402460683607244,-0.2770423517250027
0.15250353187730709,-0.2770423517250027
0.19010170194220277,0.35371666935436463
-0.1754393402340036,-0.2770423517250027
0.23496691057693744,0.47853370084594876
-0.21511189270872683,-0.2770423517250027
-0.0435284306815056,0.2716846642968579
-0.12287353563095205,-0.2770423517250027
0.1299170087529355,0.10310245079527625
0.13406490898419948,-0.2770423517250027
-0.004400671888003314,0.034813918219362916
0.2524845388820209,-0.2770423517250027
-0.1754393402340036,-0.2770423517250027
-0.1522323847283982,0.034813918219362916
-0.1754393402340036,-0.2770423517250027
-0.020925212089874873,0.034813918219362916
0.31202814319756184,1.3002727235048883
-0.1357667877592804,-0.2770423517250027
0.05802376055999583,-0.2770423517250027
0.17399723321997485,0.217238141751591
-0.1357667877592804,0.4719421716542947
-0.04407322436272654,-0.2770423517250027
0.328125758437281,0.38991016659678795
-0.1754393402340036,-0.2770423517250027
-0.21511189270872683,0.39838409715503376
0.11987934810935977,1.1601839287183837
-0.21511189270872683,0.034813918219362916
1.019299424958959,-0.2770423517250027
0.28540833393803106,0.48324725331555524
-0.09457974476985573,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.1754393402340036,0.35815052014314974
-0.03643658323580509,0.039247769008147956
-0.05999402765062343,0.22426562898560826
-0.21511189270872683,0.039247769008147956
0.06726074706912355,0.7738153472057063
-0.21511189270872683,-0.2770423517250027
-0.1522323847283982,-0.2770423517250027
0.013539244372005991,0.10310245079527625
0.0774727470407057,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.24200965984267128,-0.2770423517250027
0.1372333348062131,0.41939257152842685
-0.0004941340089708645,0.22426562898560826
0.4405218786109283,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.21511189270872683,0.40462112952590285
-0.12287353563095205,2.8831295334160725
0.03363450484272588,0.6473199139958867
0.15439861944163094,0.8171416926018669
0.10225661531807574,0.5331842230395719
0.09081859941662045,-0.2770423517250027
-0.1754393402340036,1.4198623499427914
0.5475557937567099,0.7338614718746436
-0.1754393402340036,0.034813918219362916
0.7126261913005361,-0.2770423517250027
-0.06878205302792458,0.15303942051929295
0.03674619987761139,-0.2770423517250027
0.14973685814744442,0.034813918219362916
-0.21511189270872683,0.3466701881637285
0.2513819801122997,-0.0401716056475077
-0.1754393402340036,-0.2770423517250027
0.29586830859140395,0.041860399409999055
0.1781356238781306,-0.2770423517250027
0.3230897847947018,0.7529098316210007
-0.07893359002727732,-0.2770423517250027
0.5146164611786215,-0.2770423517250027
0.053465085281103754,0.039247769008147956
0.3769681740428872,-0.2770423517250027
-0.1754393402340036,0.41939257152842685
0.0691417550493598,-0.2770423517250027
0.26130312854472826,-0.2770423517250027
0.2309422213294318,-0.2770423517250027
-0.1357667877592804,-0.2770423517250027
-0.1357667877592804,0.4611363750631032
0.13503421875039406,-0.2770423517250027
0.6278680505974492,-0.2770423517250027
0.4603557588807908,-0.2770423517250027
0.19254433365368265,-0.2770423517250027
-0.040491724607203274,0.10310245079527625
-0.21511189270872683,0.034813918219362916
-0.21511189270872683,0.041860399409999055
-0.1522323847283982,-0.2770423517250027
-0.21511189270872683,0.034813918219362916
0.0632391135245033,0.034813918219362916
-0.21511189270872683,-0.2770423517250027
0.5275131751932514,0.22426562898560826
1.3131639400697819,-0.2770423517250027
-0.1754393402340036,0.5284706705699656
-0.0801642770819265,0.9115721429372653
-0.21511189270872683,0.034813918219362916
0.09547432631669286,0.5924086358187937
-0.1522323847283982,-0.2770423517250027
0.04692399844903005,-0.2770423517250027
0.0919561589277905,0.22426562898560826
-0.21511189270872683,-0.2770423517250027
-0.06878205302792458,0.041860399409999055
-0.0801642770819265,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.06878205302792458,-0.2770423517250027
0.23577678021784645,-0.2770423517250027
-0.1522323847283982,-0.2770423517250027
-0.11369715931079567,-0.2770423517250027
-0.004314369481930167,1.2239950243879907
-0.08499447317359136,0.7102403670993994
-0.08320098315622884,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.25938396798409846,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.11879400514622905,-0.2770423517250027
-0.07893359002727732,0.6518294668171368
0.23198687518483446,0.39838409715503376
0.455670396480842,-0.2770423517250027
-0.01272776485365948,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.026442924744523522,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.08038847651896038,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.03643658323580509,0.7800391261981049
-0.008880662054934624,0.9665852769888922
0.49305852166985875,0.454108887829086
-0.21511189270872683,-0.2770423517250027
-0.1754393402340036,0.278731145487494
-0.21511189270872683,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.1381835848657184,-0.2770423517250027
-0.21511189270872683,0.09838889832566983
0.23453077448398607,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.1754393402340036,0.15303942051929295
-0.1754393402340036,-0.2770423517250027
0.6084767570847959,-0.2770423517250027
-0.07893359002727732,-0.2770423517250027
0.03591660078394853,-0.2770423517250027
-0.03643658323580509,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.21511189270872683,0.039247769008147956
-0.1754393402340036,-0.2770423517250027
0.15423182539026709,-0.2770423517250027
0.11377323059598446,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.3527121814725579,-0.2770423517250027
0.42539227839090155,0.41939257152842685
-0.08499447317359136,0.039247769008147956
-0.042035328600308446,-0.2770423517250027
0.04008406739689236,0.039247769008147956
-0.21511189270872683,-0.2770423517250027
-0.1754393402340036,0.47853370084594876
0.026442924744523522,1.2799758574946531
0.1501997586621985,0.4648956904636586
0.03733116478264225,-0.2770423517250027
-0.08955314845248344,-0.2770423517250027
0.02084417938002021,-0.2770423517250027
0.38471547497282044,-0.2770423517250027
-0.024072958094241335,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
0.37295941491035767,0.35815052014314974
-0.21511189270872683,-0.2770423517250027
0.41150308658977014,0.6543474012299039
-0.1357667877592804,-0.2770423517250027
-0.11255983225367498,0.43661971088785007
-0.03643658323580509,-0.2770423517250027
0.5589893816080794,-0.0401716056475077
-0.21511189270872683,0.039247769008147956
0.30806691957695165,1.6173755721414835
-0.08320098315622884,0.039247769008147956
0.3871987058335535,-0.2770423517250027
-0.11369715931079567,-0.2770423517250027
-0.21511189270872683,0.10310245079527625
-0.21511189270872683,-0.2770423517250027
-0.07209365897513963,-0.2770423517250027
-0.21511189270872683,0.40462112952590285
-0.043428504165497914,2.4638337206200114
0.056014025599522996,-0.2770423517250027
-0.08320098315622884,0.35371666935436463
-0.1522323847283982,0.5335282624847417
0.22663981761128138,-0.2770423517250027
0.250549311149124,0.39838409715503376
0.011952537105026476,-0.2770423517250027
0.03527188058671992,0.39838409715503376
0.2489731705490261,0.9751660687409235
0.32647056797960755,0.4648956904636586
0.41899398956766964,-0.2770423517250027
-0.21511189270872683,-0.2770423517250027
-0.0549071922951325,-0.2770423517250027
0.03249717778560519,-0.2770423517250027
0.2569976300892873,0.4693295412524436
-0.21511189270872683,-0.2770423517250027
0.13325195008433768,-0.2770423517250027
-0.04407322436272654,0.22426562898560826
-0.21511189270872683,-0.2770423517250027
-0.1754393402340036,0.034813918219362916
-0.026133308102717214,1.541372775698721
-0.1754393402340036,-0.2770423517250027
-0.045001022982744124,0.10310245079527625
0.12668236556048476,0.7837984415986604
0.21078766776506208,1.1829916038652963
-0.049880595977760206,-0.2770423517250027
0.01874734038484833,0.039247769008147956
0.2895590573721823,0.6471159143475305
-0.1754393402340036,0.15303942051929295
-0.21511189270872683,-0.2770423517250027
0.25731248897506426,1.0224904080630892
0.0639282422309372,0.034813918219362916
-0.049880595977760206,0.22426562898560826
-0.02158034512384269,-0.2770423517250027
0.045786090914108464,-0.2770423517250027
0.07951059222411522,-0.2770423517250027
0.6474630473653364,0.217238141751591
-0.034352054361349235,-0.2770423517250027
-0.1754393402340036,0.42200520193027785
